source,target,weight,direction,sourceAltId,targetAltId,id
AEBP1,COL8A1,0.1746,undirected,NA,NA,AEBP1-COL8A1
AEBP1,COL8A2,0.1587,undirected,NA,NA,AEBP1-COL8A2
AEBP1,COL10A1,0.1316,undirected,NA,NA,AEBP1-COL10A1
AEBP1,COL11A1,0.1313,undirected,NA,NA,AEBP1-COL11A1
AEBP1,COL12A1,0.1823,undirected,NA,NA,AEBP1-COL12A1
AEBP1,COL16A1,0.1166,undirected,NA,NA,AEBP1-COL16A1
AEBP1,COMP,0.1643,undirected,NA,NA,AEBP1-COMP
AEBP1,VCAN,0.1601,undirected,NA,NA,AEBP1-VCAN
AEBP1,CTGF,0.1302,undirected,NA,NA,AEBP1-CTGF
AEBP1,CTSK,0.1564,undirected,NA,NA,AEBP1-CTSK
AEBP1,DCN,0.1231,undirected,NA,NA,AEBP1-DCN
AEBP1,DIO2,0.1242,undirected,NA,NA,AEBP1-DIO2
AEBP1,DPYSL3,0.1479,undirected,NA,NA,AEBP1-DPYSL3
AEBP1,DRD4,0.1347,undirected,NA,NA,AEBP1-DRD4
AEBP1,EDNRA,0.1646,undirected,NA,NA,AEBP1-EDNRA
AEBP1,EVC,0.1097,undirected,NA,NA,AEBP1-EVC
AEBP1,FAP,0.1643,undirected,NA,NA,AEBP1-FAP
AEBP1,FBN1,0.1532,undirected,NA,NA,AEBP1-FBN1
AEBP1,FOXF2,0.1026,undirected,NA,NA,AEBP1-FOXF2
AEBP1,FN1,0.1403,undirected,NA,NA,AEBP1-FN1
AEBP1,GJB2,0.1372,undirected,NA,NA,AEBP1-GJB2
AEBP1,GPR1,0.1079,undirected,NA,NA,AEBP1-GPR1
AEBP1,ISLR,0.1307,undirected,NA,NA,AEBP1-ISLR
AEBP1,ITGAV,0.1072,undirected,NA,NA,AEBP1-ITGAV
AEBP1,LAMB1,0.1077,undirected,NA,NA,AEBP1-LAMB1
AEBP1,LOX,0.121,undirected,NA,NA,AEBP1-LOX
AEBP1,LOXL1,0.1497,undirected,NA,NA,AEBP1-LOXL1
AEBP1,LUM,0.1673,undirected,NA,NA,AEBP1-LUM
AEBP1,LY6H,0.1262,undirected,NA,NA,AEBP1-LY6H
AEBP1,MFAP2,0.142,undirected,NA,NA,AEBP1-MFAP2
AEBP1,MMP2,0.133,undirected,NA,NA,AEBP1-MMP2
AEBP1,MMP11,0.1231,undirected,NA,NA,AEBP1-MMP11
AEBP1,MMP13,0.1073,undirected,NA,NA,AEBP1-MMP13
AEBP1,MMP14,0.1482,undirected,NA,NA,AEBP1-MMP14
AEBP1,MYO1D,0.1399,undirected,NA,NA,AEBP1-MYO1D
AEBP1,NDUFA10,0.1393,undirected,NA,NA,AEBP1-NDUFA10
AEBP1,NPTX2,0.1115,undirected,NA,NA,AEBP1-NPTX2
AEBP1,ROR2,0.1417,undirected,NA,NA,AEBP1-ROR2
AEBP1,PCDH7,0.1295,undirected,NA,NA,AEBP1-PCDH7
AEBP1,PCOLCE,0.1708,undirected,NA,NA,AEBP1-PCOLCE
AEBP1,PDGFRL,0.1065,undirected,NA,NA,AEBP1-PDGFRL
AEBP1,PDGFRB,0.1476,undirected,NA,NA,AEBP1-PDGFRB
AEBP1,PLAU,0.1257,undirected,NA,NA,AEBP1-PLAU
AEBP1,PRRX1,0.1435,undirected,NA,NA,AEBP1-PRRX1
AEBP1,PPIC,0.1233,undirected,NA,NA,AEBP1-PPIC
AEBP1,HTRA1,0.1529,undirected,NA,NA,AEBP1-HTRA1
AEBP1,PTPRD,0.1371,undirected,NA,NA,AEBP1-PTPRD
AEBP1,RPL4,0.1036,undirected,NA,NA,AEBP1-RPL4
AEBP1,CLEC11A,0.1239,undirected,NA,NA,AEBP1-CLEC11A
AEBP1,SDC1,0.1323,undirected,NA,NA,AEBP1-SDC1
AEBP1,SFRP2,0.1544,undirected,NA,NA,AEBP1-SFRP2
AEBP1,SFRP4,0.1047,undirected,NA,NA,AEBP1-SFRP4
AEBP1,SGCD,0.1346,undirected,NA,NA,AEBP1-SGCD
AEBP1,SCG5,0.1107,undirected,NA,NA,AEBP1-SCG5
AEBP1,SNAI2,0.1008,undirected,NA,NA,AEBP1-SNAI2
AEBP1,SPOCK1,0.1565,undirected,NA,NA,AEBP1-SPOCK1
AEBP1,ST5,0.1069,undirected,NA,NA,AEBP1-ST5
AEBP1,TAGLN,0.1199,undirected,NA,NA,AEBP1-TAGLN
AEBP1,THBS2,0.1778,undirected,NA,NA,AEBP1-THBS2
AEBP1,THY1,0.1592,undirected,NA,NA,AEBP1-THY1
AEBP1,TIMP2,0.1447,undirected,NA,NA,AEBP1-TIMP2
AEBP1,TNFAIP6,0.1231,undirected,NA,NA,AEBP1-TNFAIP6
AEBP1,TPM2,0.1147,undirected,NA,NA,AEBP1-TPM2
AEBP1,PXDN,0.1093,undirected,NA,NA,AEBP1-PXDN
AEBP1,ADAM12,0.1063,undirected,NA,NA,AEBP1-ADAM12
AEBP1,MFAP5,0.1314,undirected,NA,NA,AEBP1-MFAP5
AEBP1,CILP,0.1017,undirected,NA,NA,AEBP1-CILP
AEBP1,WISP1,0.1096,undirected,NA,NA,AEBP1-WISP1
AEBP1,PDLIM7,0.1061,undirected,NA,NA,AEBP1-PDLIM7
AEBP1,NREP,0.1466,undirected,NA,NA,AEBP1-NREP
AEBP1,ITGBL1,0.1055,undirected,NA,NA,AEBP1-ITGBL1
AEBP1,SH3PXD2A,0.1193,undirected,NA,NA,AEBP1-SH3PXD2A
AEBP1,MICAL2,0.1107,undirected,NA,NA,AEBP1-MICAL2
AEBP1,ADAMTSL2,0.1299,undirected,NA,NA,AEBP1-ADAMTSL2
AEBP1,MRC2,0.1001,undirected,NA,NA,AEBP1-MRC2
AEBP1,GPC6,0.1083,undirected,NA,NA,AEBP1-GPC6
AEBP1,EDIL3,0.1023,undirected,NA,NA,AEBP1-EDIL3
AEBP1,LRRC17,0.1084,undirected,NA,NA,AEBP1-LRRC17
AEBP1,SPON1,0.1448,undirected,NA,NA,AEBP1-SPON1
AEBP1,P3H3,0.1277,undirected,NA,NA,AEBP1-P3H3
AEBP1,POSTN,0.1356,undirected,NA,NA,AEBP1-POSTN
AEBP1,CORIN,0.1359,undirected,NA,NA,AEBP1-CORIN
AEBP1,RAB31,0.1257,undirected,NA,NA,AEBP1-RAB31
AEBP1,EMILIN1,0.1092,undirected,NA,NA,AEBP1-EMILIN1
AEBP1,FSTL1,0.1276,undirected,NA,NA,AEBP1-FSTL1
AEBP1,ADAMTS6,0.1361,undirected,NA,NA,AEBP1-ADAMTS6
AEBP1,ITGA11,0.1604,undirected,NA,NA,AEBP1-ITGA11
AEBP1,ZNF365,0.123,undirected,NA,NA,AEBP1-ZNF365
AEBP1,PALLD,0.1483,undirected,NA,NA,AEBP1-PALLD
AEBP1,SULF1,0.1299,undirected,NA,NA,AEBP1-SULF1
AEBP1,LAMP5,0.1016,undirected,NA,NA,AEBP1-LAMP5
AEBP1,MXRA5,0.1687,undirected,NA,NA,AEBP1-MXRA5
AEBP1,OLFML2B,0.1506,undirected,NA,NA,AEBP1-OLFML2B
AEBP1,GREM1,0.1209,undirected,NA,NA,AEBP1-GREM1
AEBP1,DKK3,0.1215,undirected,NA,NA,AEBP1-DKK3
AEBP1,CSDC2,0.1146,undirected,NA,NA,AEBP1-CSDC2
AEBP1,SRPX2,0.1291,undirected,NA,NA,AEBP1-SRPX2
AEBP1,NOX4,0.1435,undirected,NA,NA,AEBP1-NOX4
AEBP1,NTM,0.1722,undirected,NA,NA,AEBP1-NTM
AEBP1,CERCAM,0.1361,undirected,NA,NA,AEBP1-CERCAM
AEBP1,COPZ2,0.1035,undirected,NA,NA,AEBP1-COPZ2
AEBP1,DACT1,0.1616,undirected,NA,NA,AEBP1-DACT1
AEBP1,PRRX2,0.1017,undirected,NA,NA,AEBP1-PRRX2
AEBP1,RAB23,0.1015,undirected,NA,NA,AEBP1-RAB23
AEBP1,MIOS,0.1123,undirected,NA,NA,AEBP1-MIOS
AEBP1,MXRA8,0.1187,undirected,NA,NA,AEBP1-MXRA8
AEBP1,BNC2,0.1214,undirected,NA,NA,AEBP1-BNC2
AEBP1,KIF26B,0.1418,undirected,NA,NA,AEBP1-KIF26B
AEBP1,TNFRSF19,0.1001,undirected,NA,NA,AEBP1-TNFRSF19
AEBP1,KIAA1217,0.1228,undirected,NA,NA,AEBP1-KIAA1217
AEBP1,SALL4,0.123,undirected,NA,NA,AEBP1-SALL4
AEBP1,RCN3,0.109,undirected,NA,NA,AEBP1-RCN3
AEBP1,SORCS2,0.1283,undirected,NA,NA,AEBP1-SORCS2
AEBP1,TSHZ3,0.1382,undirected,NA,NA,AEBP1-TSHZ3
AEBP1,KDELC1,0.107,undirected,NA,NA,AEBP1-KDELC1
AEBP1,CHPF,0.1192,undirected,NA,NA,AEBP1-CHPF
AEBP1,ZNF668,0.1146,undirected,NA,NA,AEBP1-ZNF668
AEBP1,PODNL1,0.1075,undirected,NA,NA,AEBP1-PODNL1
AEBP1,SYNDIG1,0.1528,undirected,NA,NA,AEBP1-SYNDIG1
AEBP1,OBFC1,0.1456,undirected,NA,NA,AEBP1-OBFC1
AEBP1,CD276,0.1106,undirected,NA,NA,AEBP1-CD276
AEBP1,GLT8D2,0.1656,undirected,NA,NA,AEBP1-GLT8D2
AEBP1,CRISPLD2,0.1162,undirected,NA,NA,AEBP1-CRISPLD2
AEBP1,ANTXR1,0.1386,undirected,NA,NA,AEBP1-ANTXR1
AEBP1,SGIP1,0.13,undirected,NA,NA,AEBP1-SGIP1
AEBP1,FNDC1,0.1457,undirected,NA,NA,AEBP1-FNDC1
AEBP1,PLXDC2,0.1004,undirected,NA,NA,AEBP1-PLXDC2
AEBP1,NKD2,0.1408,undirected,NA,NA,AEBP1-NKD2
AEBP1,SCARF2,0.1439,undirected,NA,NA,AEBP1-SCARF2
AEBP1,HTRA3,0.1554,undirected,NA,NA,AEBP1-HTRA3
AEBP1,AHNAK2,0.1083,undirected,NA,NA,AEBP1-AHNAK2
AEBP1,C1QTNF3,0.1163,undirected,NA,NA,AEBP1-C1QTNF3
AEBP1,C1QTNF6,0.1618,undirected,NA,NA,AEBP1-C1QTNF6
AEBP1,CTHRC1,0.142,undirected,NA,NA,AEBP1-CTHRC1
AEBP1,CMTM3,0.1403,undirected,NA,NA,AEBP1-CMTM3
AEBP1,PODN,0.1041,undirected,NA,NA,AEBP1-PODN
AEBP1,LRRC15,0.1557,undirected,NA,NA,AEBP1-LRRC15
AEBP1,PRICKLE1,0.1106,undirected,NA,NA,AEBP1-PRICKLE1
AEBP1,C14orf37,0.1457,undirected,NA,NA,AEBP1-C14orf37
AEBP1,DACT3,0.1318,undirected,NA,NA,AEBP1-DACT3
AEBP1,CILP2,0.1109,undirected,NA,NA,AEBP1-CILP2
AEBP1,CNIH3,0.111,undirected,NA,NA,AEBP1-CNIH3
AEBP1,FAM109B,0.1081,undirected,NA,NA,AEBP1-FAM109B
AEBP1,ALDH1L2,0.1221,undirected,NA,NA,AEBP1-ALDH1L2
AEBP1,GLIS3,0.1369,undirected,NA,NA,AEBP1-GLIS3
AEBP1,PPAPDC1A,0.1369,undirected,NA,NA,AEBP1-PPAPDC1A
AEBP1,UNC5B,0.1084,undirected,NA,NA,AEBP1-UNC5B
AEBP1,PTRF,0.1037,undirected,NA,NA,AEBP1-PTRF
AEBP1,SSC5D,0.105,undirected,NA,NA,AEBP1-SSC5D
AEBP1,GXYLT2,0.1015,undirected,NA,NA,AEBP1-GXYLT2
APLNR,AQP1,0.1162,undirected,NA,NA,APLNR-AQP1
APLNR,CAV1,0.133,undirected,NA,NA,APLNR-CAV1
APLNR,CD34,0.1061,undirected,NA,NA,APLNR-CD34
APLNR,CDH5,0.1451,undirected,NA,NA,APLNR-CDH5
APLNR,EBF1,0.1185,undirected,NA,NA,APLNR-EBF1
APLNR,EPAS1,0.1044,undirected,NA,NA,APLNR-EPAS1
APLNR,TEK,0.132,undirected,NA,NA,APLNR-TEK
APLNR,TGFBR2,0.1096,undirected,NA,NA,APLNR-TGFBR2
APLNR,CLDN5,0.125,undirected,NA,NA,APLNR-CLDN5
APLNR,VWF,0.1081,undirected,NA,NA,APLNR-VWF
APLNR,LDB2,0.1385,undirected,NA,NA,APLNR-LDB2
APLNR,CALCRL,0.1016,undirected,NA,NA,APLNR-CALCRL
APLNR,ADGRA2,0.1173,undirected,NA,NA,APLNR-ADGRA2
APLNR,NDUFA4L2,0.1007,undirected,NA,NA,APLNR-NDUFA4L2
APLNR,JAM2,0.1163,undirected,NA,NA,APLNR-JAM2
APLNR,SVEP1,0.1097,undirected,NA,NA,APLNR-SVEP1
APLNR,SOX7,0.1042,undirected,NA,NA,APLNR-SOX7
APLNR,ESAM,0.1239,undirected,NA,NA,APLNR-ESAM
APLNR,CYGB,0.1171,undirected,NA,NA,APLNR-CYGB
APLNR,CLEC14A,0.1193,undirected,NA,NA,APLNR-CLEC14A
APLNR,ADGRF5,0.1429,undirected,NA,NA,APLNR-ADGRF5
AIF1,BTK,0.1102,undirected,NA,NA,AIF1-BTK
AIF1,C1QB,0.1009,undirected,NA,NA,AIF1-C1QB
AIF1,CD86,0.1108,undirected,NA,NA,AIF1-CD86
AIF1,CD53,0.1667,undirected,NA,NA,AIF1-CD53
AIF1,CYBB,0.1277,undirected,NA,NA,AIF1-CYBB
AIF1,DOCK2,0.142,undirected,NA,NA,AIF1-DOCK2
AIF1,EVI2B,0.1477,undirected,NA,NA,AIF1-EVI2B
AIF1,FCER1G,0.1073,undirected,NA,NA,AIF1-FCER1G
AIF1,HCLS1,0.1245,undirected,NA,NA,AIF1-HCLS1
AIF1,NCKAP1L,0.1433,undirected,NA,NA,AIF1-NCKAP1L
AIF1,IRF8,0.1223,undirected,NA,NA,AIF1-IRF8
AIF1,IL10RA,0.1422,undirected,NA,NA,AIF1-IL10RA
AIF1,INPP5D,0.1034,undirected,NA,NA,AIF1-INPP5D
AIF1,ITGB2,0.1047,undirected,NA,NA,AIF1-ITGB2
AIF1,NCF4,0.1156,undirected,NA,NA,AIF1-NCF4
AIF1,PLEK,0.1426,undirected,NA,NA,AIF1-PLEK
AIF1,TYROBP,0.1145,undirected,NA,NA,AIF1-TYROBP
AIF1,WAS,0.1223,undirected,NA,NA,AIF1-WAS
AIF1,LAPTM5,0.1269,undirected,NA,NA,AIF1-LAPTM5
AIF1,LY86,0.1118,undirected,NA,NA,AIF1-LY86
AIF1,ARHGAP25,0.1437,undirected,NA,NA,AIF1-ARHGAP25
AIF1,HCST,0.1482,undirected,NA,NA,AIF1-HCST
AIF1,FGL2,0.103,undirected,NA,NA,AIF1-FGL2
AIF1,CORO1A,0.1364,undirected,NA,NA,AIF1-CORO1A
AIF1,TLR8,0.1118,undirected,NA,NA,AIF1-TLR8
AIF1,SASH3,0.1403,undirected,NA,NA,AIF1-SASH3
AIF1,GIMAP4,0.1104,undirected,NA,NA,AIF1-GIMAP4
AIF1,PARVG,0.1359,undirected,NA,NA,AIF1-PARVG
AIF1,MS4A6A,0.1055,undirected,NA,NA,AIF1-MS4A6A
AIF1,ARHGAP9,0.1258,undirected,NA,NA,AIF1-ARHGAP9
AIF1,FERMT3,0.1372,undirected,NA,NA,AIF1-FERMT3
AIF1,C1orf162,0.1175,undirected,NA,NA,AIF1-C1orf162
AIF1,ARHGAP30,0.1591,undirected,NA,NA,AIF1-ARHGAP30
AIF1,TBC1D10C,0.1003,undirected,NA,NA,AIF1-TBC1D10C
ALDH1A1,CAV1,0.1149,undirected,NA,NA,ALDH1A1-CAV1
ALDH1A1,TGFBR2,0.1203,undirected,NA,NA,ALDH1A1-TGFBR2
ALDH2,CAV1,0.1205,undirected,NA,NA,ALDH2-CAV1
ALDH2,FHL1,0.1243,undirected,NA,NA,ALDH2-FHL1
ALDH2,GPX3,0.1021,undirected,NA,NA,ALDH2-GPX3
ALDH2,PLIN1,0.1033,undirected,NA,NA,ALDH2-PLIN1
ALDH2,LINC00341,0.1048,undirected,NA,NA,ALDH2-LINC00341
ALDH2,HSPB6,0.1164,undirected,NA,NA,ALDH2-HSPB6
AKR1B1,CD53,0.1034,undirected,NA,NA,AKR1B1-CD53
AKR1B1,DOCK2,0.1243,undirected,NA,NA,AKR1B1-DOCK2
AKR1B1,HCLS1,0.1145,undirected,NA,NA,AKR1B1-HCLS1
AKR1B1,NCKAP1L,0.103,undirected,NA,NA,AKR1B1-NCKAP1L
AKR1B1,ITGB2,0.1044,undirected,NA,NA,AKR1B1-ITGB2
AKR1B1,PLEK,0.107,undirected,NA,NA,AKR1B1-PLEK
AKR1B1,LAPTM5,0.1076,undirected,NA,NA,AKR1B1-LAPTM5
AKR1B1,SLCO2B1,0.1034,undirected,NA,NA,AKR1B1-SLCO2B1
AKR1B1,PARVG,0.1008,undirected,NA,NA,AKR1B1-PARVG
AKR1B1,FERMT3,0.1015,undirected,NA,NA,AKR1B1-FERMT3
AKR1B1,ARHGAP30,0.1088,undirected,NA,NA,AKR1B1-ARHGAP30
ALOX5,DOCK2,0.1226,undirected,NA,NA,ALOX5-DOCK2
ALOX5,EVI2B,0.1036,undirected,NA,NA,ALOX5-EVI2B
ALOX5,HCLS1,0.1151,undirected,NA,NA,ALOX5-HCLS1
ALOX5,ARHGAP30,0.1091,undirected,NA,NA,ALOX5-ARHGAP30
ALOX5AP,CD86,0.1051,undirected,NA,NA,ALOX5AP-CD86
ALOX5AP,CD53,0.1156,undirected,NA,NA,ALOX5AP-CD53
ALOX5AP,CYBB,0.1071,undirected,NA,NA,ALOX5AP-CYBB
ALOX5AP,DOCK2,0.1258,undirected,NA,NA,ALOX5AP-DOCK2
ALOX5AP,EVI2B,0.116,undirected,NA,NA,ALOX5AP-EVI2B
ALOX5AP,FCER1G,0.1193,undirected,NA,NA,ALOX5AP-FCER1G
ALOX5AP,HCLS1,0.1144,undirected,NA,NA,ALOX5AP-HCLS1
ALOX5AP,NCKAP1L,0.1035,undirected,NA,NA,ALOX5AP-NCKAP1L
ALOX5AP,ITGB2,0.1077,undirected,NA,NA,ALOX5AP-ITGB2
ALOX5AP,PLEK,0.1127,undirected,NA,NA,ALOX5AP-PLEK
ALOX5AP,TYROBP,0.1135,undirected,NA,NA,ALOX5AP-TYROBP
ALOX5AP,LAPTM5,0.1281,undirected,NA,NA,ALOX5AP-LAPTM5
ALOX5AP,PARVG,0.1094,undirected,NA,NA,ALOX5AP-PARVG
ALOX5AP,FERMT3,0.1021,undirected,NA,NA,ALOX5AP-FERMT3
ALOX5AP,C1orf162,0.1013,undirected,NA,NA,ALOX5AP-C1orf162
ALOX5AP,ARHGAP30,0.1141,undirected,NA,NA,ALOX5AP-ARHGAP30
AMPD3,CD53,0.1013,undirected,NA,NA,AMPD3-CD53
AMPH,GLT8D2,0.1067,undirected,NA,NA,AMPH-GLT8D2
ANGPT1,FHL1,0.1042,undirected,NA,NA,ANGPT1-FHL1
ANK2,CAV1,0.126,undirected,NA,NA,ANK2-CAV1
ANK2,EBF1,0.1067,undirected,NA,NA,ANK2-EBF1
ANK2,TGFBR2,0.1118,undirected,NA,NA,ANK2-TGFBR2
ANK2,CLDN5,0.1033,undirected,NA,NA,ANK2-CLDN5
ANK2,LDB2,0.1169,undirected,NA,NA,ANK2-LDB2
ANK2,ADGRA2,0.1004,undirected,NA,NA,ANK2-ADGRA2
ANK2,JAM2,0.1081,undirected,NA,NA,ANK2-JAM2
ANXA2P1,ANXA4,0.1115,undirected,NA,NA,ANXA2P1-ANXA4
ANXA2P1,ATF1,0.1306,undirected,NA,NA,ANXA2P1-ATF1
ANXA2P1,ZFP36L1,0.11,undirected,NA,NA,ANXA2P1-ZFP36L1
ANXA2P1,SEPT7,0.1704,undirected,NA,NA,ANXA2P1-SEPT7
ANXA2P1,CYP51A1,0.1003,undirected,NA,NA,ANXA2P1-CYP51A1
ANXA2P1,EIF1AX,0.1191,undirected,NA,NA,ANXA2P1-EIF1AX
ANXA2P1,HMGB1,0.1562,undirected,NA,NA,ANXA2P1-HMGB1
ANXA2P1,PPP1R12A,0.1089,undirected,NA,NA,ANXA2P1-PPP1R12A
ANXA2P1,PTMA,0.1574,undirected,NA,NA,ANXA2P1-PTMA
ANXA2P1,SS18,0.1015,undirected,NA,NA,ANXA2P1-SS18
ANXA2P1,TCP1,0.111,undirected,NA,NA,ANXA2P1-TCP1
ANXA2P1,HAT1,0.1111,undirected,NA,NA,ANXA2P1-HAT1
ANXA2P1,PRPF18,0.1085,undirected,NA,NA,ANXA2P1-PRPF18
ANXA2P1,CD164,0.1384,undirected,NA,NA,ANXA2P1-CD164
ANXA2P1,SRSF11,0.1377,undirected,NA,NA,ANXA2P1-SRSF11
ANXA2P1,COPS2,0.1329,undirected,NA,NA,ANXA2P1-COPS2
ANXA2P1,TXNL1,0.1405,undirected,NA,NA,ANXA2P1-TXNL1
ANXA2P1,ACTR3,0.131,undirected,NA,NA,ANXA2P1-ACTR3
ANXA2P1,G3BP1,0.1395,undirected,NA,NA,ANXA2P1-G3BP1
ANXA2P1,DDX17,0.1503,undirected,NA,NA,ANXA2P1-DDX17
ANXA2P1,PTGES3,0.1507,undirected,NA,NA,ANXA2P1-PTGES3
ANXA2P1,SEC24A,0.1197,undirected,NA,NA,ANXA2P1-SEC24A
ANXA2P1,SACM1L,0.1417,undirected,NA,NA,ANXA2P1-SACM1L
ANXA2P1,FAM162A,0.1002,undirected,NA,NA,ANXA2P1-FAM162A
ANXA2P1,MCTS1,0.1086,undirected,NA,NA,ANXA2P1-MCTS1
ANXA2P1,F11R,0.1122,undirected,NA,NA,ANXA2P1-F11R
ANXA2P1,ABHD17B,0.1248,undirected,NA,NA,ANXA2P1-ABHD17B
ANXA2P1,ERGIC2,0.1253,undirected,NA,NA,ANXA2P1-ERGIC2
ANXA2P1,LUC7L3,0.1444,undirected,NA,NA,ANXA2P1-LUC7L3
ANXA2P1,WSB2,0.1112,undirected,NA,NA,ANXA2P1-WSB2
ANXA2P1,UTP3,0.139,undirected,NA,NA,ANXA2P1-UTP3
ANXA2P1,RNASEH2B,0.1457,undirected,NA,NA,ANXA2P1-RNASEH2B
ANXA2P1,NAA50,0.1249,undirected,NA,NA,ANXA2P1-NAA50
ANXA2P1,RAB33B,0.1266,undirected,NA,NA,ANXA2P1-RAB33B
ANXA2P1,NACAP1,0.1083,undirected,NA,NA,ANXA2P1-NACAP1
ANXA2P1,FYTTD1,0.1197,undirected,NA,NA,ANXA2P1-FYTTD1
ANXA2P1,SUMO1P3,0.1332,undirected,NA,NA,ANXA2P1-SUMO1P3
ANXA4,ATF1,0.1442,undirected,NA,NA,ANXA4-ATF1
ANXA4,ATP2B1,0.109,undirected,NA,NA,ANXA4-ATP2B1
ANXA4,ZFP36L1,0.1017,undirected,NA,NA,ANXA4-ZFP36L1
ANXA4,CAST,0.1021,undirected,NA,NA,ANXA4-CAST
ANXA4,CDC5L,0.1034,undirected,NA,NA,ANXA4-CDC5L
ANXA4,SEPT7,0.1739,undirected,NA,NA,ANXA4-SEPT7
ANXA4,CENPC,0.1114,undirected,NA,NA,ANXA4-CENPC
ANXA4,CLTC,0.113,undirected,NA,NA,ANXA4-CLTC
ANXA4,CTBP2,0.1143,undirected,NA,NA,ANXA4-CTBP2
ANXA4,CYP51A1,0.1102,undirected,NA,NA,ANXA4-CYP51A1
ANXA4,DMXL1,0.1072,undirected,NA,NA,ANXA4-DMXL1
ANXA4,EIF1AX,0.1253,undirected,NA,NA,ANXA4-EIF1AX
ANXA4,FTH1P3,0.1169,undirected,NA,NA,ANXA4-FTH1P3
ANXA4,HMGB1,0.1652,undirected,NA,NA,ANXA4-HMGB1
ANXA4,PPP1R12A,0.114,undirected,NA,NA,ANXA4-PPP1R12A
ANXA4,PIK3C3,0.1025,undirected,NA,NA,ANXA4-PIK3C3
ANXA4,PMS1,0.104,undirected,NA,NA,ANXA4-PMS1
ANXA4,PPIB,0.1213,undirected,NA,NA,ANXA4-PPIB
ANXA4,PTMA,0.161,undirected,NA,NA,ANXA4-PTMA
ANXA4,RPL37A,0.105,undirected,NA,NA,ANXA4-RPL37A
ANXA4,CLIP1,0.1002,undirected,NA,NA,ANXA4-CLIP1
ANXA4,SS18,0.1067,undirected,NA,NA,ANXA4-SS18
ANXA4,TCP1,0.113,undirected,NA,NA,ANXA4-TCP1
ANXA4,TOP1P2,0.1085,undirected,NA,NA,ANXA4-TOP1P2
ANXA4,TSN,0.1127,undirected,NA,NA,ANXA4-TSN
ANXA4,SUMO1,0.1194,undirected,NA,NA,ANXA4-SUMO1
ANXA4,SLC25A16,0.1025,undirected,NA,NA,ANXA4-SLC25A16
ANXA4,ANP32A,0.1091,undirected,NA,NA,ANXA4-ANP32A
ANXA4,SMARCA5,0.1046,undirected,NA,NA,ANXA4-SMARCA5
ANXA4,HAT1,0.1178,undirected,NA,NA,ANXA4-HAT1
ANXA4,PRPF18,0.1139,undirected,NA,NA,ANXA4-PRPF18
ANXA4,CD164,0.1496,undirected,NA,NA,ANXA4-CD164
ANXA4,SRSF11,0.1522,undirected,NA,NA,ANXA4-SRSF11
ANXA4,COPS2,0.1475,undirected,NA,NA,ANXA4-COPS2
ANXA4,TXNL1,0.1571,undirected,NA,NA,ANXA4-TXNL1
ANXA4,UBE4A,0.1037,undirected,NA,NA,ANXA4-UBE4A
ANXA4,MED21,0.1004,undirected,NA,NA,ANXA4-MED21
ANXA4,HS2ST1,0.1081,undirected,NA,NA,ANXA4-HS2ST1
ANXA4,CEP57,0.1002,undirected,NA,NA,ANXA4-CEP57
ANXA4,LAPTM4A,0.1055,undirected,NA,NA,ANXA4-LAPTM4A
ANXA4,ACTR3,0.125,undirected,NA,NA,ANXA4-ACTR3
ANXA4,G3BP1,0.1492,undirected,NA,NA,ANXA4-G3BP1
ANXA4,DDX17,0.1483,undirected,NA,NA,ANXA4-DDX17
ANXA4,SPHAR,0.1072,undirected,NA,NA,ANXA4-SPHAR
ANXA4,PTGES3,0.1684,undirected,NA,NA,ANXA4-PTGES3
ANXA4,ARPP19,0.1075,undirected,NA,NA,ANXA4-ARPP19
ANXA4,SEC24A,0.1276,undirected,NA,NA,ANXA4-SEC24A
ANXA4,COPS8,0.1042,undirected,NA,NA,ANXA4-COPS8
ANXA4,FNDC3A,0.101,undirected,NA,NA,ANXA4-FNDC3A
ANXA4,SACM1L,0.148,undirected,NA,NA,ANXA4-SACM1L
ANXA4,KIAA1033,0.1167,undirected,NA,NA,ANXA4-KIAA1033
ANXA4,ANP32C,0.1052,undirected,NA,NA,ANXA4-ANP32C
ANXA4,IBTK,0.1041,undirected,NA,NA,ANXA4-IBTK
ANXA4,APPL1,0.1088,undirected,NA,NA,ANXA4-APPL1
ANXA4,FAM162A,0.1118,undirected,NA,NA,ANXA4-FAM162A
ANXA4,RANBP6,0.1164,undirected,NA,NA,ANXA4-RANBP6
ANXA4,DNAJC2,0.1021,undirected,NA,NA,ANXA4-DNAJC2
ANXA4,ZBTB11,0.1045,undirected,NA,NA,ANXA4-ZBTB11
ANXA4,MCTS1,0.1189,undirected,NA,NA,ANXA4-MCTS1
ANXA4,RANGRF,0.1075,undirected,NA,NA,ANXA4-RANGRF
ANXA4,USP25,0.1053,undirected,NA,NA,ANXA4-USP25
ANXA4,DNTTIP2,0.1016,undirected,NA,NA,ANXA4-DNTTIP2
ANXA4,F11R,0.112,undirected,NA,NA,ANXA4-F11R
ANXA4,FAHD2A,0.1053,undirected,NA,NA,ANXA4-FAHD2A
ANXA4,ABHD17B,0.1299,undirected,NA,NA,ANXA4-ABHD17B
ANXA4,IER3IP1,0.106,undirected,NA,NA,ANXA4-IER3IP1
ANXA4,DYNC1LI1,0.1111,undirected,NA,NA,ANXA4-DYNC1LI1
